country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,55.931,2014
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,56.002,2015
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,56.072,2016
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,54.332,2017
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,52.593,2018
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,55.985,2019
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,56.900,2020
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,57.814,2021
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,57.814,2022
NGA,Nigeria,years_of_schooling,Years of schooling (%),MPI,Multidimensional Poverty Index,15.876,2021
